Customer Age,Customer Gender,Product Purchased,Ticket Type,Ticket Status,Ticket Priority,Ticket Channel,Customer Satisfaction Rating,Purchase Year,Purchase Month,Response Delay Hrs,Resolution Hrs
52,0,32,3,0,2,3,1.0,2021,1,7.724166666666667,-6.183333333333334
35,0,2,4,0,3,1,3.0,2021,11,16.741944444444446,0.75
62,2,31,3,0,1,0,5.0,2020,6,24.192777777777778,-12.65
26,1,25,3,0,1,2,1.0,2020,5,8.659722222222221,15.733333333333333
55,1,13,1,0,0,2,1.0,2020,4,15.627222222222223,1.6833333333333333
57,2,30,0,0,2,0,2.0,2021,11,3.2955555555555556,13.616666666666667
34,0,27,1,0,2,3,2.0,2020,10,5.779166666666667,14.0
47,2,2,4,0,0,3,1.0,2021,2,11.447222222222223,12.4
48,0,20,4,0,2,3,1.0,2020,4,5.5475,17.933333333333334
27,1,36,2,0,1,2,3.0,2021,9,16.915,3.05
35,2,35,3,0,3,2,4.0,2021,12,19.29888888888889,4.633333333333334
65,1,28,1,0,0,1,1.0,2021,2,14.41638888888889,7.666666666666667
57,2,0,1,0,3,0,1.0,2020,10,23.716666666666665,-0.6333333333333333
23,0,11,0,0,3,0,4.0,2021,1,11.067777777777778,6.516666666666667
62,1,15,3,0,0,0,4.0,2020,6,13.769166666666667,-11.35
53,2,2,4,0,0,1,4.0,2020,8,10.053055555555556,1.85
57,1,3,0,0,3,2,2.0,2020,12,2.8533333333333335,18.266666666666666
56,2,8,3,0,3,0,4.0,2020,1,9.87111111111111,-0.35
65,0,12,1,0,1,3,1.0,2021,5,6.5725,1.4333333333333333
49,1,22,1,0,0,2,2.0,2021,5,5.823055555555555,15.516666666666667
60,0,18,2,0,2,3,3.0,2020,12,21.67361111111111,-6.033333333333333
53,2,30,3,0,0,1,1.0,2021,7,10.807222222222222,2.6
24,2,38,3,0,1,2,1.0,2021,8,16.926111111111112,-11.25
60,0,5,3,0,3,1,2.0,2021,8,24.010833333333334,0.45
65,1,32,0,0,3,0,3.0,2021,5,2.278888888888889,9.183333333333334
33,1,22,3,0,1,1,5.0,2020,3,16.780555555555555,-1.65
33,0,4,4,0,3,1,4.0,2020,12,3.0480555555555555,18.433333333333334
54,1,16,1,0,1,3,5.0,2021,5,3.1822222222222223,18.45
49,2,21,3,0,1,0,5.0,2020,7,24.46638888888889,-16.85
42,1,16,1,0,3,2,3.0,2021,9,10.016944444444444,-6.166666666666667
21,1,7,1,0,0,3,4.0,2020,2,19.718611111111112,-8.566666666666666
33,1,19,2,0,0,2,1.0,2021,10,11.287777777777778,1.9333333333333333
42,0,37,2,0,3,2,5.0,2021,9,14.321666666666667,-12.133333333333333
69,2,38,2,0,1,1,3.0,2021,6,8.639722222222222,10.583333333333334
20,0,3,2,0,1,0,4.0,2021,5,20.594444444444445,-2.716666666666667
39,1,19,4,0,3,3,5.0,2020,9,3.095,2.0
18,0,16,3,0,2,3,4.0,2021,7,17.71388888888889,-5.716666666666667
32,0,9,0,0,0,0,3.0,2020,5,20.93166666666667,-12.25
54,2,35,2,0,0,0,5.0,2020,3,24.699166666666667,-2.3666666666666667
32,0,3,0,0,2,1,3.0,2021,3,1.8172222222222223,12.233333333333333
34,2,31,3,0,0,2,5.0,2020,12,15.734166666666667,-2.433333333333333
33,1,32,3,0,0,3,5.0,2021,6,11.718055555555555,12.333333333333334
21,2,9,1,0,3,3,1.0,2020,9,22.28527777777778,-19.416666666666668
37,1,14,4,0,1,3,5.0,2020,12,8.98611111111111,8.216666666666667
33,2,7,4,0,3,3,2.0,2020,3,21.2875,-20.083333333333332
69,1,6,0,0,0,0,2.0,2020,9,24.494444444444444,-16.516666666666666
29,1,26,1,0,2,3,5.0,2020,8,17.263333333333332,-14.95
61,2,12,4,0,1,3,1.0,2020,1,17.43027777777778,-10.533333333333333
61,0,3,4,0,2,2,1.0,2021,6,19.54722222222222,1.1833333333333333
58,2,7,4,0,0,2,2.0,2021,4,15.6325,4.85
50,1,5,0,0,0,0,5.0,2020,11,8.749722222222223,3.2666666666666666
63,1,17,4,0,2,1,2.0,2021,6,6.134444444444444,-3.0
23,1,18,2,0,0,1,5.0,2020,5,14.418055555555556,-5.9
21,1,12,1,0,1,3,4.0,2020,1,13.401666666666667,5.766666666666667
36,2,24,4,0,1,3,5.0,2021,5,3.4852777777777777,1.0666666666666667
68,2,8,2,0,0,1,2.0,2021,8,24.41888888888889,-10.783333333333333
21,1,7,0,0,2,2,1.0,2021,1,20.45388888888889,-10.55
39,1,10,0,0,1,2,1.0,2021,2,8.821666666666667,6.133333333333334
44,0,29,0,0,2,0,3.0,2021,7,4.056388888888889,7.083333333333333
54,0,37,2,0,2,1,5.0,2020,1,9.14,11.716666666666667
65,2,18,1,0,0,1,3.0,2021,5,24.840555555555557,-2.5166666666666666
34,1,7,1,0,2,3,4.0,2020,12,19.64138888888889,-14.966666666666667
27,1,0,2,0,3,3,3.0,2021,12,13.175,-10.966666666666667
40,0,33,3,0,2,2,4.0,2021,12,10.942777777777778,7.816666666666666
43,1,3,4,0,0,0,1.0,2020,5,21.44361111111111,-1.6166666666666667
26,2,20,1,0,2,0,5.0,2021,6,6.177777777777778,7.316666666666666
60,1,37,2,0,0,3,1.0,2020,4,12.663055555555555,3.566666666666667
20,1,28,1,0,1,3,5.0,2020,1,9.113888888888889,1.8
22,0,7,4,0,1,0,1.0,2021,8,17.564722222222223,0.4166666666666667
59,0,34,2,0,3,3,3.0,2020,4,10.416944444444445,10.033333333333333
54,0,16,0,0,2,1,2.0,2020,9,22.834722222222222,-1.4666666666666666
38,1,38,3,0,2,1,5.0,2020,7,1.2361111111111112,18.95
33,2,25,3,0,3,1,4.0,2021,12,13.703333333333333,-7.05
30,2,25,1,0,0,2,4.0,2020,7,1.5544444444444445,13.666666666666666
55,0,8,3,0,0,0,3.0,2021,1,10.404722222222222,1.6833333333333333
67,1,19,4,0,2,0,5.0,2020,4,23.5725,-10.966666666666667
18,0,27,4,0,1,1,4.0,2021,12,20.739444444444445,1.3
61,0,34,0,0,0,2,2.0,2020,7,13.156666666666666,-9.15
41,2,40,1,0,3,0,5.0,2020,10,6.223888888888889,-0.6
37,0,1,3,0,2,1,2.0,2021,3,21.90861111111111,0.0
62,2,21,3,0,2,2,2.0,2020,11,14.876388888888888,8.166666666666666
59,2,17,0,0,2,2,5.0,2021,2,25.04361111111111,-22.866666666666667
55,0,4,1,0,1,2,5.0,2020,2,12.962222222222222,-8.633333333333333
60,1,0,4,0,0,0,5.0,2021,3,19.779722222222222,-4.333333333333333
36,1,25,4,0,0,3,3.0,2020,6,21.781388888888888,1.0166666666666666
48,1,33,0,0,1,3,2.0,2020,9,20.88388888888889,-6.966666666666667
48,2,10,1,0,2,1,1.0,2021,8,13.586944444444445,-6.766666666666667
46,1,38,4,0,1,2,3.0,2021,3,20.238055555555555,-7.5
44,1,41,1,0,3,0,3.0,2020,9,23.205277777777777,-6.916666666666667
44,2,20,3,0,1,0,5.0,2021,6,9.27361111111111,7.383333333333334
26,2,13,2,0,0,1,3.0,2021,11,13.809722222222222,6.983333333333333
44,2,19,0,0,2,1,1.0,2020,1,13.160555555555556,1.5333333333333334
22,1,15,2,0,2,3,3.0,2020,3,11.76388888888889,2.716666666666667
65,1,33,1,0,1,0,3.0,2020,4,7.948055555555555,6.366666666666666
38,1,39,1,0,3,0,5.0,2020,12,8.981944444444444,1.3666666666666667
22,0,25,3,0,2,1,2.0,2020,12,17.599444444444444,-12.616666666666667
18,1,32,2,0,3,2,5.0,2021,5,6.6,5.75
26,1,13,0,0,3,0,3.0,2021,11,3.700833333333333,17.85
69,2,14,4,0,1,0,3.0,2021,2,16.885,0.38333333333333336
53,0,6,2,0,2,2,1.0,2021,4,3.368888888888889,-1.5333333333333334
38,1,12,2,0,0,3,3.0,2021,7,22.02166666666667,2.3833333333333333
63,0,40,3,0,2,3,2.0,2021,7,7.455,16.533333333333335
18,0,18,0,0,0,2,5.0,2021,12,10.956944444444444,8.666666666666666
49,1,23,3,0,0,1,4.0,2020,7,19.224166666666665,-2.3833333333333333
34,2,1,3,0,1,3,3.0,2021,12,1.5911111111111111,10.183333333333334
30,2,2,1,0,3,3,4.0,2021,4,22.108333333333334,-1.6
20,2,6,4,0,0,1,1.0,2020,8,20.14361111111111,1.6166666666666667
36,2,24,0,0,0,2,4.0,2020,7,3.943888888888889,14.366666666666667
43,2,10,2,0,2,1,3.0,2020,12,17.83111111111111,-9.533333333333333
21,0,30,2,0,0,0,5.0,2020,1,24.93138888888889,-13.433333333333334
70,0,3,4,0,3,3,2.0,2021,11,15.415833333333333,8.7
47,1,31,2,0,1,1,5.0,2020,6,14.4,-9.033333333333333
59,2,7,4,0,0,2,5.0,2020,9,12.850277777777778,-7.2
19,2,18,1,0,2,0,3.0,2021,4,24.669166666666666,-10.2
48,1,1,1,0,3,1,3.0,2021,10,17.552777777777777,2.65
56,1,15,1,0,0,2,3.0,2021,10,6.273611111111111,5.0
53,2,24,2,0,3,1,4.0,2021,11,1.5077777777777779,17.433333333333334
58,0,26,4,0,3,1,3.0,2020,11,4.776944444444444,1.45
49,0,13,0,0,3,0,3.0,2021,9,8.260277777777778,-0.7833333333333333
69,1,32,0,0,0,3,3.0,2020,6,4.328611111111111,20.166666666666668
67,0,21,2,0,2,1,1.0,2020,8,23.615,-0.016666666666666666
35,0,14,3,0,2,0,3.0,2021,6,21.66638888888889,-12.4
70,2,12,1,0,2,2,3.0,2020,9,20.366666666666667,-10.4
67,2,24,2,0,1,2,2.0,2020,9,3.2683333333333335,19.1
67,2,1,1,0,0,1,5.0,2021,12,23.41861111111111,-5.6
24,0,28,0,0,0,3,1.0,2020,11,13.419166666666667,-12.116666666666667
29,2,2,0,0,0,1,4.0,2020,12,5.589166666666666,4.45
53,0,41,4,0,1,2,1.0,2020,7,13.657222222222222,0.4
69,1,41,0,0,3,3,2.0,2021,10,7.858055555555556,16.0
67,0,35,3,0,1,0,3.0,2020,9,11.409444444444444,11.033333333333333
40,0,33,4,0,1,1,2.0,2021,11,5.626666666666667,4.15
46,1,37,0,0,1,0,5.0,2020,2,25.110555555555557,-9.133333333333333
67,0,23,2,0,3,3,2.0,2021,1,23.1775,-2.2333333333333334
18,0,17,0,0,3,1,3.0,2020,7,12.897222222222222,-5.033333333333333
58,2,14,2,0,3,3,2.0,2020,2,19.83222222222222,-15.0
64,0,1,1,0,3,0,4.0,2020,7,23.516666666666666,-21.416666666666668
54,1,29,2,0,2,0,2.0,2020,3,20.833333333333332,-1.45
69,1,27,1,0,0,1,4.0,2021,1,5.817222222222222,11.083333333333334
55,0,39,3,0,1,3,3.0,2021,4,19.501666666666665,-7.75
24,1,12,2,0,2,2,1.0,2021,5,5.685833333333333,4.45
59,2,3,0,0,3,0,1.0,2020,7,9.019722222222223,13.283333333333333
34,0,31,1,0,2,0,2.0,2020,5,2.870833333333333,7.533333333333333
18,2,17,2,0,1,1,4.0,2021,1,21.888055555555557,-11.283333333333333
19,2,3,0,0,2,3,1.0,2020,4,15.390555555555556,-8.016666666666667
66,0,28,2,0,0,3,1.0,2021,7,22.925833333333333,-11.05
58,0,4,2,0,1,0,1.0,2021,8,16.244722222222222,-10.55
52,2,16,0,0,1,2,2.0,2020,10,9.996944444444445,-1.5166666666666666
18,2,20,1,0,2,0,3.0,2020,8,20.9975,3.6666666666666665
31,2,2,4,0,2,2,2.0,2021,8,22.531944444444445,-12.816666666666666
32,0,3,0,0,0,0,3.0,2020,1,4.832777777777777,14.95
62,0,22,3,0,1,2,3.0,2021,2,13.382777777777777,-10.166666666666666
35,1,6,0,0,1,1,5.0,2020,4,3.633611111111111,12.883333333333333
63,1,29,0,0,2,0,5.0,2021,4,9.0175,7.333333333333333
59,0,15,1,0,3,0,2.0,2021,11,22.934722222222224,-8.283333333333333
43,2,20,2,0,0,2,1.0,2020,1,8.21861111111111,6.9
27,0,28,3,0,2,2,3.0,2020,12,13.635555555555555,0.31666666666666665
23,1,4,3,0,3,1,2.0,2021,1,21.1525,-17.583333333333332
55,2,9,2,0,0,2,3.0,2020,8,7.055555555555555,13.05
32,1,31,1,0,3,1,3.0,2021,10,10.339166666666667,9.15
31,0,18,4,0,0,1,3.0,2020,6,17.606944444444444,-12.8
40,1,9,3,0,1,1,4.0,2021,12,3.4919444444444445,7.633333333333334
41,1,13,2,0,2,0,2.0,2020,9,3.9591666666666665,3.1
67,2,0,1,0,3,1,3.0,2020,10,9.194444444444445,1.5166666666666666
46,2,19,3,0,1,1,2.0,2020,4,21.378333333333334,-15.6
65,1,38,2,0,0,3,2.0,2021,6,9.261666666666667,-6.616666666666666
34,2,28,3,0,0,2,2.0,2021,5,17.429166666666667,-5.116666666666666
18,0,15,4,0,2,3,2.0,2021,7,7.479444444444445,7.05
33,1,20,1,0,2,3,2.0,2020,9,17.896944444444443,-1.9666666666666666
44,0,36,0,0,3,2,4.0,2020,7,12.1475,2.1166666666666667
51,2,36,0,0,0,0,5.0,2020,2,18.46527777777778,-9.316666666666666
36,2,3,0,0,3,1,2.0,2021,10,19.649722222222223,-0.2
70,0,34,0,0,2,1,4.0,2020,4,11.883611111111112,-5.516666666666667
53,0,9,2,0,0,1,1.0,2020,9,9.217777777777778,9.4
49,0,12,3,0,1,0,5.0,2020,1,13.485555555555555,-4.966666666666667
62,1,23,3,0,2,1,2.0,2020,1,19.07111111111111,-5.483333333333333
69,0,12,2,0,0,2,4.0,2020,8,4.505,14.583333333333334
25,2,25,0,0,3,1,1.0,2020,1,19.988888888888887,5.233333333333333
43,0,27,3,0,3,1,1.0,2020,8,1.4730555555555556,2.8
68,1,36,3,0,0,1,4.0,2021,11,14.140555555555556,-0.08333333333333333
49,2,30,2,0,1,1,4.0,2021,8,9.69111111111111,-8.233333333333333
63,2,4,4,0,3,3,1.0,2020,6,12.775555555555556,-5.616666666666666
70,0,8,4,0,0,1,1.0,2021,11,14.644444444444444,-2.2
39,0,9,2,0,0,1,4.0,2021,1,20.32888888888889,-15.266666666666667
68,2,20,4,0,0,3,5.0,2020,1,12.295555555555556,7.833333333333333
61,1,18,4,0,1,3,1.0,2021,3,4.712777777777778,5.083333333333333
59,1,29,3,0,1,3,1.0,2021,8,24.329722222222223,-2.6666666666666665
18,1,37,0,0,0,0,5.0,2021,2,7.68,-4.266666666666667
60,0,2,2,0,1,1,5.0,2020,1,20.9475,1.5333333333333334
36,0,16,4,0,1,3,3.0,2021,3,4.047777777777778,7.0
65,2,34,4,0,0,1,4.0,2020,7,7.748888888888889,8.933333333333334
18,1,14,3,0,3,0,1.0,2020,2,13.315833333333334,-8.116666666666667
48,1,29,0,0,3,2,3.0,2020,9,19.05,-10.666666666666666
20,2,28,4,0,0,3,3.0,2020,8,7.869166666666667,5.816666666666666
60,1,3,4,0,1,2,5.0,2021,8,9.27138888888889,4.0
41,2,20,2,0,3,0,2.0,2020,10,16.37388888888889,-7.066666666666666
50,2,39,3,0,0,0,4.0,2020,6,12.424444444444445,3.466666666666667
59,1,36,4,0,1,1,4.0,2021,4,9.20861111111111,7.15
65,1,39,3,0,1,3,4.0,2020,3,6.476111111111111,17.25
41,1,18,1,0,0,3,5.0,2020,5,25.21,-18.9
44,1,1,2,0,1,2,3.0,2020,3,5.627222222222223,12.75
54,0,38,0,0,1,3,5.0,2021,6,8.727777777777778,2.816666666666667
20,0,11,3,0,1,1,4.0,2021,7,19.19527777777778,-10.0
52,2,10,4,0,3,2,4.0,2021,1,11.629444444444445,7.083333333333333
58,1,39,3,0,1,3,2.0,2021,9,3.5808333333333335,2.0
44,1,18,3,0,1,1,1.0,2020,11,13.382222222222222,-7.333333333333333
61,1,26,1,0,0,3,2.0,2021,9,16.050555555555555,8.333333333333334
46,2,5,3,0,1,2,5.0,2021,4,1.6861111111111111,2.4
55,1,24,3,0,0,2,2.0,2020,7,1.9030555555555555,13.316666666666666
56,2,29,2,0,3,0,3.0,2021,1,7.820277777777778,-1.4833333333333334
56,0,19,4,0,3,1,2.0,2020,10,15.920277777777779,-1.2666666666666666
44,0,27,1,0,0,0,1.0,2020,9,15.670833333333333,5.1
45,2,1,0,0,3,3,2.0,2020,10,16.80611111111111,-4.416666666666667
45,2,13,3,0,3,2,2.0,2021,11,14.439722222222223,2.05
27,1,25,3,0,1,3,3.0,2020,5,9.940833333333334,-5.283333333333333
44,2,39,1,0,1,0,3.0,2021,12,3.491388888888889,18.0
57,1,14,2,0,0,1,4.0,2021,8,8.243055555555555,10.8
25,0,16,3,0,0,3,5.0,2021,7,10.844444444444445,-1.6166666666666667
45,1,26,0,0,2,3,1.0,2021,8,10.162777777777778,-7.366666666666666
42,1,20,4,0,0,2,1.0,2020,1,19.996666666666666,-16.466666666666665
33,1,16,0,0,0,0,4.0,2021,5,23.564444444444444,-7.366666666666666
43,0,20,2,0,0,0,5.0,2021,7,12.431666666666667,10.083333333333334
45,2,9,1,0,1,0,5.0,2021,9,23.299166666666668,-21.766666666666666
56,0,2,3,0,3,0,4.0,2021,5,14.983333333333333,-7.566666666666666
39,2,15,3,0,3,2,5.0,2021,11,4.717222222222222,8.683333333333334
29,0,36,4,0,0,1,2.0,2020,1,17.884444444444444,-14.35
55,0,5,2,0,2,2,3.0,2021,7,24.018333333333334,-3.566666666666667
18,2,41,0,0,1,2,1.0,2021,3,8.620277777777778,1.35
58,2,4,1,0,0,0,2.0,2021,9,14.5875,-12.866666666666667
21,1,5,4,0,3,1,5.0,2021,7,15.52111111111111,-6.833333333333333
36,2,41,0,0,2,0,3.0,2021,2,5.771944444444444,7.633333333333334
67,1,33,2,0,1,3,3.0,2020,8,18.70638888888889,6.133333333333334
44,2,39,1,0,0,0,4.0,2021,5,16.190833333333334,-6.633333333333334
64,1,4,1,0,2,2,5.0,2021,11,2.2416666666666667,8.9
30,2,25,2,0,1,3,2.0,2021,7,23.594444444444445,-7.033333333333333
61,1,23,4,0,3,1,5.0,2020,2,15.729166666666666,-13.1
63,1,22,4,0,1,2,3.0,2020,10,23.1475,-14.116666666666667
64,2,30,4,0,3,3,1.0,2020,2,10.297777777777778,1.9833333333333334
51,0,10,4,0,0,2,5.0,2020,12,18.93166666666667,0.5166666666666667
47,0,5,0,0,1,2,2.0,2020,1,21.315555555555555,2.1333333333333333
61,2,5,4,0,0,0,5.0,2021,8,15.215833333333334,7.283333333333333
19,2,9,4,0,0,0,4.0,2021,1,5.0841666666666665,1.1333333333333333
35,0,29,4,0,3,3,1.0,2021,1,19.350833333333334,-3.05
27,1,29,0,0,3,1,4.0,2021,3,18.07111111111111,4.2
59,1,14,0,0,2,2,2.0,2021,2,23.121388888888887,-7.45
56,0,13,0,0,2,0,5.0,2020,3,20.955,-5.516666666666667
38,2,7,2,0,1,0,2.0,2021,12,11.38888888888889,9.216666666666667
61,0,20,1,0,1,0,2.0,2021,5,10.355833333333333,-2.8333333333333335
20,0,10,2,0,1,2,5.0,2020,1,16.906666666666666,5.083333333333333
47,2,27,1,0,2,3,5.0,2021,6,14.590833333333334,7.533333333333333
34,1,32,2,0,0,1,1.0,2020,4,14.091388888888888,-7.716666666666667
70,1,32,2,0,1,1,4.0,2020,11,20.376944444444444,3.466666666666667
53,2,2,0,0,0,1,2.0,2020,12,17.194444444444443,-11.183333333333334
22,2,37,1,0,1,3,2.0,2021,11,4.845277777777778,0.3333333333333333
47,1,36,0,0,1,0,3.0,2021,11,17.612222222222222,-10.466666666666667
53,1,5,1,0,0,2,2.0,2020,2,8.715555555555556,5.2
54,0,14,1,0,1,2,5.0,2021,10,13.649444444444445,1.6666666666666667
24,0,16,3,0,0,3,5.0,2020,12,2.4208333333333334,13.1
60,1,37,2,0,0,1,4.0,2020,6,7.740833333333334,-6.233333333333333
56,2,8,2,0,2,3,1.0,2021,8,14.841388888888888,-7.233333333333333
41,1,38,2,0,1,2,5.0,2020,2,19.5775,-17.983333333333334
26,2,33,1,0,1,3,4.0,2020,1,2.9947222222222223,14.816666666666666
51,2,23,3,0,1,1,2.0,2021,11,5.745555555555556,0.26666666666666666
46,2,39,1,0,0,0,4.0,2021,8,3.5625,13.933333333333334
56,2,36,0,0,3,3,3.0,2020,7,17.84722222222222,-16.366666666666667
38,0,23,1,0,2,2,2.0,2021,6,8.147777777777778,5.066666666666666
70,2,33,1,0,0,0,3.0,2020,6,19.982222222222223,-16.116666666666667
41,2,38,1,0,3,1,4.0,2021,12,9.999444444444444,-7.9
24,0,11,1,0,1,0,4.0,2020,5,17.767222222222223,2.5833333333333335
59,2,40,4,0,1,2,4.0,2020,7,17.434166666666666,7.766666666666667
57,0,25,0,0,1,0,5.0,2020,4,20.335,-13.716666666666667
48,2,28,4,0,0,2,1.0,2021,5,6.205277777777778,12.916666666666666
40,1,0,2,0,3,2,1.0,2021,10,12.856111111111112,-3.316666666666667
61,0,27,0,0,0,3,2.0,2021,4,10.339444444444444,-0.6
69,2,40,3,0,0,1,2.0,2020,1,21.740555555555556,3.566666666666667
32,0,6,4,0,2,2,4.0,2020,6,14.091111111111111,8.466666666666667
39,0,7,1,0,1,1,1.0,2020,10,15.657777777777778,-4.283333333333333
36,1,8,2,0,0,1,1.0,2021,9,21.112222222222222,-5.366666666666666
62,1,30,0,0,0,1,2.0,2021,5,5.931111111111111,9.0
25,2,9,3,0,3,0,5.0,2021,8,7.648888888888889,-3.683333333333333
27,0,15,2,0,2,0,4.0,2020,12,13.2525,8.166666666666666
42,0,30,4,0,0,0,3.0,2021,1,23.89138888888889,-13.35
33,1,16,1,0,3,0,4.0,2020,6,18.29388888888889,2.283333333333333
38,1,28,4,0,0,2,1.0,2021,8,5.5808333333333335,3.8333333333333335
28,2,22,2,0,2,2,1.0,2021,12,12.631388888888889,8.066666666666666
27,1,22,3,0,2,1,4.0,2020,8,8.731944444444444,-4.516666666666667
49,2,6,4,0,2,3,4.0,2020,9,25.316944444444445,-12.466666666666667
46,0,8,2,0,0,1,4.0,2020,11,15.654722222222222,2.15
37,0,4,1,0,0,3,3.0,2021,2,17.889166666666668,-7.233333333333333
45,0,9,3,0,1,3,1.0,2020,12,6.423333333333333,-0.9833333333333333
31,0,36,1,0,1,0,1.0,2021,7,16.523333333333333,5.383333333333334
42,1,30,3,0,0,2,1.0,2021,10,14.790277777777778,-5.3
35,1,11,1,0,2,2,1.0,2021,2,6.774444444444445,-5.083333333333333
48,0,4,1,0,0,2,4.0,2021,11,21.442222222222224,-7.666666666666667
61,1,25,0,0,3,0,5.0,2021,4,13.593055555555555,8.883333333333333
67,2,39,1,0,0,1,4.0,2020,1,2.5769444444444445,18.766666666666666
58,2,11,3,0,1,1,1.0,2020,12,17.16027777777778,-5.616666666666666
25,0,38,3,0,1,3,2.0,2021,11,17.16138888888889,4.716666666666667
56,1,3,0,0,1,1,5.0,2021,3,3.580277777777778,13.033333333333333
54,1,6,2,0,0,2,3.0,2021,8,10.064444444444444,-6.35
55,1,22,2,0,3,2,2.0,2021,11,24.79861111111111,-2.783333333333333
67,2,33,1,0,0,1,4.0,2020,6,20.150277777777777,0.5166666666666667
47,0,0,1,0,0,1,4.0,2020,11,9.000833333333333,10.316666666666666
58,0,31,4,0,0,1,2.0,2020,6,5.918055555555555,12.883333333333333
56,2,29,1,0,2,1,4.0,2020,4,6.501944444444445,-1.7166666666666666
33,1,26,0,0,3,0,2.0,2020,8,8.620833333333334,3.566666666666667
40,2,2,4,0,3,0,2.0,2021,7,12.840277777777779,-4.55
45,0,11,4,0,2,2,3.0,2020,10,7.708333333333333,2.6166666666666667
42,0,21,4,0,0,0,4.0,2021,10,10.942777777777778,7.35
20,0,19,0,0,2,1,3.0,2021,9,24.6275,0.13333333333333333
60,2,5,2,0,3,3,3.0,2020,12,24.531111111111112,-13.766666666666667
41,1,13,0,0,3,0,1.0,2020,3,23.88222222222222,-17.033333333333335
47,1,29,1,0,0,2,4.0,2020,10,20.6175,-8.133333333333333
18,0,24,2,0,0,1,2.0,2020,2,25.06888888888889,-13.9
45,2,6,4,0,2,3,3.0,2020,1,17.555833333333332,-9.0
46,1,9,0,0,3,3,5.0,2021,7,10.343055555555555,9.383333333333333
46,1,39,1,0,0,1,2.0,2021,12,5.227222222222222,10.816666666666666
61,1,32,2,0,0,0,3.0,2021,7,7.311111111111111,3.933333333333333
57,2,20,4,0,1,0,4.0,2021,3,19.17861111111111,3.15
48,1,21,3,0,2,0,5.0,2020,10,11.113333333333333,6.7
58,0,18,1,0,1,2,5.0,2020,9,5.967222222222222,5.316666666666666
55,2,25,0,0,1,0,3.0,2020,4,9.651666666666667,8.816666666666666
31,1,30,1,0,3,1,3.0,2021,12,13.302222222222222,-1.6
68,0,0,1,0,3,2,1.0,2020,7,10.454444444444444,-5.116666666666666
53,1,1,2,0,1,3,4.0,2020,2,18.20722222222222,4.05
40,0,7,0,0,0,3,5.0,2021,10,11.409722222222221,6.083333333333333
63,1,5,2,0,0,2,3.0,2020,5,22.2775,-20.283333333333335
46,1,23,0,0,0,0,4.0,2020,8,2.9444444444444446,21.583333333333332
24,0,37,0,0,0,1,4.0,2020,5,6.878055555555555,-2.316666666666667
28,0,31,0,0,0,1,2.0,2020,3,13.14611111111111,3.8666666666666667
49,2,37,0,0,0,2,5.0,2020,10,20.03,2.6333333333333333
67,2,11,0,0,3,1,4.0,2020,10,17.946944444444444,0.11666666666666667
27,0,39,1,0,0,3,4.0,2020,10,15.515,2.1166666666666667
65,1,24,0,0,2,0,3.0,2020,10,13.832777777777778,6.266666666666667
27,0,22,3,0,0,3,5.0,2021,1,2.8858333333333333,6.466666666666667
53,0,8,3,0,3,2,4.0,2021,2,7.636388888888889,17.216666666666665
69,2,30,2,0,1,0,1.0,2021,2,16.936944444444446,8.266666666666667
19,2,21,2,0,1,0,2.0,2020,1,1.971111111111111,2.15
48,1,0,1,0,2,0,3.0,2020,8,20.9225,-12.833333333333334
63,0,15,4,0,1,1,3.0,2020,8,10.256666666666666,6.416666666666667
61,1,32,3,0,3,1,2.0,2021,6,16.074166666666667,-5.35
43,1,10,3,0,3,2,3.0,2020,7,16.70861111111111,3.566666666666667
56,0,39,3,0,2,1,5.0,2020,5,8.7425,7.583333333333333
65,2,39,4,0,3,0,2.0,2021,2,15.926388888888889,-1.6166666666666667
31,0,27,1,0,0,3,2.0,2020,12,6.160833333333334,6.533333333333333
42,0,24,2,0,3,3,3.0,2021,6,9.161388888888888,-0.25
45,1,19,0,0,0,0,2.0,2020,4,5.661944444444444,2.816666666666667
56,0,26,4,0,2,0,5.0,2021,1,12.895555555555555,-6.533333333333333
58,2,30,4,0,0,3,1.0,2020,6,23.430833333333332,-19.716666666666665
37,1,22,4,0,1,0,4.0,2020,1,18.014444444444443,-10.916666666666666
19,1,35,2,0,0,2,1.0,2021,10,14.6825,-5.15
48,0,6,2,0,0,0,4.0,2020,7,4.6,8.3
24,1,12,0,0,3,1,2.0,2020,1,10.384722222222223,-4.116666666666666
45,1,8,0,0,0,2,5.0,2021,11,17.93888888888889,-11.916666666666666
48,1,10,1,0,1,1,1.0,2021,7,4.5725,-1.4833333333333334
66,0,36,2,0,2,1,1.0,2020,3,16.624166666666667,-10.416666666666666
56,2,16,4,0,3,3,5.0,2020,1,22.141666666666666,-0.9833333333333333
66,2,20,2,0,2,1,3.0,2021,7,24.343055555555555,-15.75
69,1,21,0,0,2,1,4.0,2020,4,12.860555555555555,4.6
21,1,17,4,0,1,1,1.0,2021,6,10.846944444444444,1.65
60,1,8,2,0,1,3,1.0,2021,3,24.964444444444446,-1.85
21,1,0,2,0,2,0,2.0,2021,2,4.781944444444444,8.3
20,2,26,4,0,1,0,5.0,2021,9,19.69972222222222,-1.2
27,0,25,3,0,0,1,5.0,2020,4,25.083333333333332,-8.983333333333333
18,1,5,4,0,1,3,1.0,2020,12,22.5175,-8.533333333333333
32,2,15,4,0,0,2,2.0,2020,9,25.286666666666665,-3.9833333333333334
